number,value,datetime_start,datetime_complete,duration,params_alpha,params_feature_fraction,params_learning_rate,params_max_depth,params_min_child_samples,params_n_estimators,params_num_leaves,state
131,35.506393136293624,2026-04-29 11:48:22.031148,2026-04-29 11:48:24.154196,0 days 00:00:02.123048,56.60389944926836,0.9000830563729302,0.014361148503353745,7,34,743,68,COMPLETE
132,35.43404449585009,2026-04-29 11:48:24.154196,2026-04-29 11:48:26.491458,0 days 00:00:02.337262,52.85082293647817,0.9013721785377893,0.010601957919836391,7,38,750,66,COMPLETE
133,35.516302522229545,2026-04-29 11:48:26.491458,2026-04-29 11:48:29.027563,0 days 00:00:02.536105,48.73754755060828,0.8738958697076236,0.009738899783199804,7,34,758,69,COMPLETE
134,35.51234290990884,2026-04-29 11:48:29.027563,2026-04-29 11:48:31.626208,0 days 00:00:02.598645,49.7647788914075,0.8494939436381002,0.009482879294577388,7,35,793,74,COMPLETE
135,35.80768071346354,2026-04-29 11:48:31.626208,2026-04-29 11:48:34.644694,0 days 00:00:03.018486,49.58531615275191,0.8617351704677267,0.0070251547102524615,7,34,794,78,COMPLETE
136,35.56295694714594,2026-04-29 11:48:34.644694,2026-04-29 11:48:37.432308,0 days 00:00:02.787614,54.13749964507003,0.8726454862688174,0.009698246665447281,7,25,831,73,COMPLETE
137,35.54452930176188,2026-04-29 11:48:37.432308,2026-04-29 11:48:40.009644,0 days 00:00:02.577336,47.60086312891929,0.89528569415702,0.010192893402703634,7,33,806,68,COMPLETE
138,35.50476958034501,2026-04-29 11:48:40.009644,2026-04-29 11:48:42.990439,0 days 00:00:02.980795,51.66223695498388,0.8490980026988575,0.008695091132156921,7,31,753,75,COMPLETE
139,35.501170968551136,2026-04-29 11:48:42.990439,2026-04-29 11:48:45.732161,0 days 00:00:02.741722,55.54873130309915,0.8505859306781266,0.008627176437920528,7,31,759,81,COMPLETE
140,35.70752307324509,2026-04-29 11:48:45.732161,2026-04-29 11:48:49.092148,0 days 00:00:03.359987,43.46299073422733,0.8454865547489885,0.008899009087692688,8,30,750,82,COMPLETE
141,35.5405340756447,2026-04-29 11:48:49.092148,2026-04-29 11:48:51.992211,0 days 00:00:02.900063,55.651246670842184,0.8545349228732447,0.007953404727333246,7,27,784,74,COMPLETE
142,36.018035409797605,2026-04-29 11:48:51.992211,2026-04-29 11:48:55.164124,0 days 00:00:03.171913,53.02670789199732,0.8773037130540908,0.006245794740173797,7,32,766,81,COMPLETE
143,35.57458705007177,2026-04-29 11:48:55.164124,2026-04-29 11:48:57.832479,0 days 00:00:02.668355,51.40219132242098,0.8658321108000813,0.010880182383311917,7,21,737,79,COMPLETE
144,35.685199390666284,2026-04-29 11:48:57.832479,2026-04-29 11:49:00.782707,0 days 00:00:02.950228,56.51368912450667,0.8993832292159324,0.006989769367460961,7,35,778,75,COMPLETE
145,35.53969068170987,2026-04-29 11:49:00.782707,2026-04-29 11:49:03.670418,0 days 00:00:02.887711,45.88727760627199,0.824294569145513,0.00890657865396245,7,29,856,71,COMPLETE
146,35.472198842414954,2026-04-29 11:49:03.670418,2026-04-29 11:49:06.135470,0 days 00:00:02.465052,59.57075965014786,0.8885453894560584,0.011383407303667242,7,31,812,72,COMPLETE
147,35.521606781742506,2026-04-29 11:49:06.135470,2026-04-29 11:49:08.869329,0 days 00:00:02.733859,51.1337262154476,0.8857503738244816,0.011165740698521685,7,23,799,84,COMPLETE
148,35.6115030447784,2026-04-29 11:49:08.869329,2026-04-29 11:49:11.762924,0 days 00:00:02.893595,51.168224495374695,0.8855010744505459,0.010901286857740267,7,17,814,77,COMPLETE
149,35.458557281567195,2026-04-29 11:49:11.762924,2026-04-29 11:49:15.534570,0 days 00:00:03.771646,59.93666644594859,0.834624608158749,0.009897714355329042,8,15,801,85,COMPLETE
150,35.74306780150107,2026-04-29 11:49:15.534570,2026-04-29 11:49:19.696518,0 days 00:00:04.161948,56.653349496896205,0.8116331164003737,0.007984351123315575,8,13,834,85,COMPLETE
151,35.623018457788966,2026-04-29 11:49:19.696518,2026-04-29 11:49:23.248484,0 days 00:00:03.551966,48.42553199124387,0.8357626768732378,0.009126907554047397,8,23,784,89,COMPLETE
152,35.46457011971224,2026-04-29 11:49:23.248484,2026-04-29 11:49:26.138496,0 days 00:00:02.890012,59.84473587286675,0.8511274902851401,0.010259750607377004,7,20,797,86,COMPLETE
153,35.50805938869096,2026-04-29 11:49:26.138496,2026-04-29 11:49:29.181470,0 days 00:00:03.042974,59.86900142265642,0.8554975719048437,0.009975233652744867,7,14,803,92,COMPLETE
154,35.54811733062577,2026-04-29 11:49:29.181470,2026-04-29 11:49:32.438961,0 days 00:00:03.257491,59.61273994034341,0.8640061987640034,0.00977648923516872,7,15,873,93,COMPLETE
155,35.80612052673632,2026-04-29 11:49:32.438961,2026-04-29 11:49:37.522334,0 days 00:00:05.083373,54.99181976656945,0.8497300365750914,0.007109965479203209,9,9,812,87,COMPLETE
156,36.411904249993015,2026-04-29 11:49:37.522334,2026-04-29 11:49:41.087730,0 days 00:00:03.565396,52.83922458922039,0.8270495989337837,0.005945609430008605,7,17,751,83,COMPLETE
157,36.1101739797525,2026-04-29 11:49:41.087730,2026-04-29 11:49:45.971530,0 days 00:00:04.883800,59.399111103869735,0.8514766966082434,0.005170731978249579,8,21,845,96,COMPLETE
158,40.21980891421863,2026-04-29 11:49:45.971530,2026-04-29 11:49:50.370344,0 days 00:00:04.398814,11.745419200949824,0.8353175187767018,0.01012933040952788,7,12,828,80,COMPLETE
159,35.64313544863686,2026-04-29 11:49:50.370344,2026-04-29 11:49:53.639702,0 days 00:00:03.269358,59.66559217340773,0.8730767848681612,0.008678006890386197,7,13,800,92,COMPLETE
160,36.17231331040591,2026-04-29 11:49:53.639702,2026-04-29 11:49:54.421245,0 days 00:00:00.781543,45.881581828313266,0.9117332390789601,0.011551684497818867,3,26,759,100,COMPLETE
161,35.5580756578965,2026-04-29 11:49:54.421245,2026-04-29 11:49:57.377454,0 days 00:00:02.956209,51.096435750969654,0.8593081071402585,0.011376409218606841,7,19,799,84,COMPLETE
162,35.57136706247399,2026-04-29 11:49:57.377454,2026-04-29 11:49:59.910450,0 days 00:00:02.532996,55.21112318418841,0.8854705282772405,0.013636826818865067,7,23,781,90,COMPLETE
163,35.63117172682384,2026-04-29 11:49:59.910450,2026-04-29 11:50:03.775278,0 days 00:00:03.864828,49.2220124006209,0.8090739829558065,0.010168185130381225,7,15,742,86,COMPLETE
164,35.5295542220227,2026-04-29 11:50:03.775278,2026-04-29 11:50:07.055865,0 days 00:00:03.280587,52.939062488108846,0.8968676243544064,0.007767547678335086,7,31,819,72,COMPLETE
165,35.43914973313418,2026-04-29 11:50:07.055865,2026-04-29 11:50:10.163245,0 days 00:00:03.107380,55.81142903696808,0.8416868460402707,0.011821437937639739,7,28,799,94,COMPLETE
166,35.52272695634192,2026-04-29 11:50:10.163245,2026-04-29 11:50:13.311401,0 days 00:00:03.148156,59.89783627390601,0.8432271816193622,0.014353716949530295,7,34,777,95,COMPLETE
167,35.38051733188756,2026-04-29 11:50:13.311401,2026-04-29 11:50:18.292551,0 days 00:00:04.981150,54.91192299029196,0.8231846345016254,0.012189007155137911,10,29,723,94,COMPLETE
168,35.35805331531907,2026-04-29 11:50:18.292551,2026-04-29 11:50:23.283754,0 days 00:00:04.991203,56.261702487539225,0.8183350494070247,0.01220545285049823,10,28,730,93,COMPLETE
169,35.349565112209916,2026-04-29 11:50:23.283754,2026-04-29 11:50:28.496883,0 days 00:00:05.213129,54.4415987406432,0.7988669508726045,0.012020328752001118,10,28,727,90,COMPLETE
170,46.64254778223282,2026-04-29 11:50:28.496883,2026-04-29 11:50:36.683562,0 days 00:00:08.186679,55.52457227135092,0.8012293895730661,0.00155260183794623,10,28,729,94,COMPLETE
171,35.40361884687352,2026-04-29 11:50:36.699186,2026-04-29 11:50:42.058013,0 days 00:00:05.358827,55.83987049081649,0.7807401270340368,0.01209389103468189,10,29,732,91,COMPLETE
172,35.47771001077764,2026-04-29 11:50:42.058013,2026-04-29 11:50:48.756010,0 days 00:00:06.697997,56.43288850677357,0.7866521214534477,0.012328751258267249,10,26,719,90,COMPLETE
173,35.449840503612265,2026-04-29 11:50:48.756010,2026-04-29 11:50:53.872750,0 days 00:00:05.116740,53.31802068449365,0.7891305779265334,0.012091860655868014,10,25,739,90,COMPLETE
174,35.472712015572746,2026-04-29 11:50:53.872750,2026-04-29 11:50:59.137548,0 days 00:00:05.264798,54.290366913966366,0.777466642645157,0.012229327179913964,10,25,732,99,COMPLETE
175,35.49689779415701,2026-04-29 11:50:59.137548,2026-04-29 11:51:04.534252,0 days 00:00:05.396704,55.41400037316238,0.7795959135103193,0.012341749391711135,10,26,730,98,COMPLETE
176,35.47659403460291,2026-04-29 11:51:04.534252,2026-04-29 11:51:12.320008,0 days 00:00:07.785756,54.39137890051989,0.7816826278270728,0.012247624773650446,10,25,711,99,COMPLETE
177,35.46997572656592,2026-04-29 11:51:12.320008,2026-04-29 11:51:17.995116,0 days 00:00:05.675108,52.643999528557984,0.7673262866743659,0.012791801851674429,10,24,716,101,COMPLETE
178,35.41494593929415,2026-04-29 11:51:17.995116,2026-04-29 11:51:24.876231,0 days 00:00:06.881115,53.4979251556145,0.7695812159345984,0.012640734381899324,10,27,712,105,COMPLETE
179,35.47766766677068,2026-04-29 11:51:24.876231,2026-04-29 11:51:29.646425,0 days 00:00:04.770194,53.26157206136669,0.7673176053165074,0.01296662394622222,10,25,711,106,COMPLETE
180,35.52930507668118,2026-04-29 11:51:29.662053,2026-04-29 11:51:34.201866,0 days 00:00:04.539813,53.071050578256944,0.766747094259518,0.015501150452529215,10,24,715,110,COMPLETE
181,35.502431871259866,2026-04-29 11:51:34.201866,2026-04-29 11:51:38.790893,0 days 00:00:04.589027,56.59097678643718,0.7486453877603724,0.013078938272061831,10,25,699,106,COMPLETE
182,35.42898639089318,2026-04-29 11:51:38.790893,2026-04-29 11:51:43.504647,0 days 00:00:04.713754,59.68292339955315,0.7900352668625832,0.012195486141600643,10,27,719,103,COMPLETE
183,35.327460161210354,2026-04-29 11:51:43.504647,2026-04-29 11:51:47.782258,0 days 00:00:04.277611,53.14710188610933,0.7843237570777731,0.011753929889807455,10,27,717,104,COMPLETE
184,35.49349892601318,2026-04-29 11:51:47.782258,2026-04-29 11:51:51.683845,0 days 00:00:03.901587,52.34229844923025,0.7742651900035867,0.011393858809903998,10,20,705,103,COMPLETE
185,35.48633779671102,2026-04-29 11:51:51.683845,2026-04-29 11:51:55.079639,0 days 00:00:03.395794,45.334807054555505,0.7464419070727698,0.014528412146706691,10,27,727,105,COMPLETE
186,35.37945056686285,2026-04-29 11:51:55.079639,2026-04-29 11:51:58.533570,0 days 00:00:03.453931,53.3338664104545,0.790090425454228,0.013131646819681776,10,28,696,108,COMPLETE
187,35.50412976061744,2026-04-29 11:51:58.533570,2026-04-29 11:52:01.565148,0 days 00:00:03.031578,59.8769381577832,0.7894344684909941,0.016157934426436617,10,29,692,101,COMPLETE
188,35.53897617226938,2026-04-29 11:52:01.565148,2026-04-29 11:52:05.484351,0 days 00:00:03.919203,48.156976297665935,0.8015292930665978,0.011111834591990735,10,22,724,98,COMPLETE
189,56.74615933847673,2026-04-29 11:52:05.484351,2026-04-29 11:52:10.571670,0 days 00:00:05.087319,2.230855157986512,0.7822005853629623,0.013688199274369591,10,28,736,103,COMPLETE
190,35.34301386334576,2026-04-29 11:52:10.571670,2026-04-29 11:52:14.174362,0 days 00:00:03.602692,52.348420180294646,0.818666344008827,0.011286345452448906,10,27,698,100,COMPLETE
191,35.50608490107224,2026-04-29 11:52:14.174362,2026-04-29 11:52:18.007560,0 days 00:00:03.833198,53.21250567738535,0.8084031297578769,0.01086803509267957,10,24,686,108,COMPLETE
192,35.381809945996224,2026-04-29 11:52:18.007560,2026-04-29 11:52:21.574131,0 days 00:00:03.566571,56.26995296697549,0.8180598787555811,0.012170686656693123,10,27,708,99,COMPLETE
193,35.387301308929544,2026-04-29 11:52:21.574131,2026-04-29 11:52:25.185293,0 days 00:00:03.611162,50.23194228526468,0.8164077038918075,0.011838783874696137,10,28,738,96,COMPLETE
194,35.45108875916984,2026-04-29 11:52:25.185293,2026-04-29 11:52:28.779046,0 days 00:00:03.593753,47.72387129756121,0.8252863685835925,0.010798325774413375,10,29,700,96,COMPLETE
195,35.44786614237124,2026-04-29 11:52:28.779046,2026-04-29 11:52:31.964489,0 days 00:00:03.185443,46.92342179339303,0.8191457193968416,0.015014489556582597,10,28,690,97,COMPLETE
196,35.41458969571881,2026-04-29 11:52:31.964489,2026-04-29 11:52:35.137474,0 days 00:00:03.172985,46.40824171125257,0.814283970758184,0.014907966184500533,10,29,701,96,COMPLETE
197,35.398921441483836,2026-04-29 11:52:35.137474,2026-04-29 11:52:38.239498,0 days 00:00:03.102024,46.36003507543492,0.8193412494095673,0.015382127155386427,10,29,688,96,COMPLETE
198,35.46896434026617,2026-04-29 11:52:38.239498,2026-04-29 11:52:41.253070,0 days 00:00:03.013572,49.140849565909576,0.8189912356755378,0.01609364018823633,10,29,682,95,COMPLETE
199,35.473585467313384,2026-04-29 11:52:41.253070,2026-04-29 11:52:44.193363,0 days 00:00:02.940293,45.451998447776944,0.8185469291102566,0.014749150795707011,9,28,695,94,COMPLETE
200,35.52054590346404,2026-04-29 11:52:44.193363,2026-04-29 11:52:47.996726,0 days 00:00:03.803363,43.2458265300705,0.799758415137507,0.01759647919269588,10,27,672,97,COMPLETE
201,35.47563676282932,2026-04-29 11:52:47.996726,2026-04-29 11:52:51.257645,0 days 00:00:03.260919,47.15227132800573,0.8233386311029227,0.014514479085064726,10,29,740,91,COMPLETE
202,35.39577297198131,2026-04-29 11:52:51.257645,2026-04-29 11:52:56.821066,0 days 00:00:05.563421,49.942161115831716,0.81285303233225,0.010230527813067764,10,27,700,96,COMPLETE
203,35.373783258723776,2026-04-29 11:52:56.821066,2026-04-29 11:53:00.253305,0 days 00:00:03.432239,49.383504657047254,0.7970006891121589,0.013793489491857377,10,27,706,96,COMPLETE
204,35.53558229714061,2026-04-29 11:53:00.253305,2026-04-29 11:53:03.619179,0 days 00:00:03.365874,43.19860632580638,0.8113889045619748,0.01385774353459419,10,27,703,96,COMPLETE
205,35.44514693610805,2026-04-29 11:53:03.619179,2026-04-29 11:53:07.315469,0 days 00:00:03.696290,46.68061784687077,0.7982954195536407,0.010712729413903747,10,30,696,103,COMPLETE
206,35.486284970578474,2026-04-29 11:53:07.315469,2026-04-29 11:53:10.400893,0 days 00:00:03.085424,46.103164925686166,0.7906247606936858,0.016582406943082773,10,29,688,103,COMPLETE
207,35.40816773140092,2026-04-29 11:53:10.400893,2026-04-29 11:53:13.928442,0 days 00:00:03.527549,49.15840320884242,0.804019496831186,0.011206028475006175,10,27,666,97,COMPLETE
208,35.375933654081855,2026-04-29 11:53:13.928442,2026-04-29 11:53:17.298776,0 days 00:00:03.370334,50.14029504832794,0.7993756267163988,0.014740350287217307,10,27,678,107,COMPLETE
209,35.44971597672482,2026-04-29 11:53:17.298776,2026-04-29 11:53:20.729804,0 days 00:00:03.431028,43.30065918365157,0.79968081845643,0.01440270407708374,10,27,664,108,COMPLETE
210,35.51403265365276,2026-04-29 11:53:20.729804,2026-04-29 11:53:23.704477,0 days 00:00:02.974673,49.90448423561099,0.809162907202084,0.017641306754282417,10,30,671,102,COMPLETE
211,35.454662332007025,2026-04-29 11:53:23.704477,2026-04-29 11:53:26.926157,0 days 00:00:03.221680,44.44940590820838,0.7979788507247058,0.015325358974413632,10,27,667,107,COMPLETE
212,35.40074951235906,2026-04-29 11:53:26.926157,2026-04-29 11:53:30.217515,0 days 00:00:03.291358,47.677386028654645,0.813155573592552,0.014460802165847114,10,27,652,109,COMPLETE
213,35.38329262172718,2026-04-29 11:53:30.217515,2026-04-29 11:53:33.218171,0 days 00:00:03.000656,49.00377341020239,0.8144190294434285,0.01342432461454938,9,30,684,105,COMPLETE
214,35.41120464782066,2026-04-29 11:53:33.218171,2026-04-29 11:53:36.432935,0 days 00:00:03.214764,50.394519294778114,0.8100528641807024,0.013429566354557824,10,30,652,105,COMPLETE
215,35.46720590598191,2026-04-29 11:53:36.432935,2026-04-29 11:53:39.277984,0 days 00:00:02.845049,50.095983595581096,0.8130367530310126,0.013398664510598055,9,32,644,105,COMPLETE
216,35.50970792423616,2026-04-29 11:53:39.277984,2026-04-29 11:53:42.797825,0 days 00:00:03.519841,50.06522611776636,0.8304078862495248,0.013668119960043152,10,26,715,110,COMPLETE
217,35.56222415886829,2026-04-29 11:53:42.797825,2026-04-29 11:53:46.503228,0 days 00:00:03.705403,50.85499051764167,0.8145426165442087,0.01151693935936519,10,22,654,105,COMPLETE
218,35.534684977106195,2026-04-29 11:53:46.503228,2026-04-29 11:53:49.993634,0 days 00:00:03.490406,41.721363926444006,0.7888715964237673,0.011757844786219041,10,30,679,99,COMPLETE
219,35.44155023927682,2026-04-29 11:53:49.993634,2026-04-29 11:53:52.844467,0 days 00:00:02.850833,50.120345798919715,0.804417902992925,0.016211300499465467,9,27,720,93,COMPLETE
220,35.427992956503054,2026-04-29 11:53:52.844467,2026-04-29 11:53:56.113091,0 days 00:00:03.268624,47.3902067430332,0.7588046834141707,0.013550794765773573,10,29,646,108,COMPLETE
221,35.368809647782726,2026-04-29 11:53:56.113091,2026-04-29 11:53:59.323730,0 days 00:00:03.210639,50.73143850819513,0.7628706360415001,0.013319441895820665,10,29,639,108,COMPLETE
222,35.47648169006868,2026-04-29 11:53:59.323730,2026-04-29 11:54:02.485072,0 days 00:00:03.161342,47.03296410725232,0.7555930542589124,0.013686146977100019,10,31,643,108,COMPLETE
223,35.52668287041722,2026-04-29 11:54:02.485072,2026-04-29 11:54:05.768578,0 days 00:00:03.283506,50.43797048217009,0.7344848554512321,0.013445414911472069,10,26,661,104,COMPLETE
224,35.485002445635324,2026-04-29 11:54:05.768578,2026-04-29 11:54:08.928111,0 days 00:00:03.159533,45.16773151775148,0.7619253467543267,0.015625015276472788,10,30,682,107,COMPLETE
225,35.49883158603253,2026-04-29 11:54:08.928111,2026-04-29 11:54:12.322517,0 days 00:00:03.394406,51.88799790011029,0.775319685302097,0.012831139708711229,10,24,627,109,COMPLETE
226,35.63215839957564,2026-04-29 11:54:12.322517,2026-04-29 11:54:15.219617,0 days 00:00:02.897100,47.92279149539963,0.7911504298478498,0.018072714892398107,10,32,708,101,COMPLETE
227,38.54429226635066,2026-04-29 11:54:15.219617,2026-04-29 11:54:19.730450,0 days 00:00:04.510833,17.825773434116634,0.8092676283804863,0.01062686692872126,10,28,649,107,COMPLETE
228,35.56601789090301,2026-04-29 11:54:19.730450,2026-04-29 11:54:23.072268,0 days 00:00:03.341818,41.94037086882998,0.8272574035522177,0.015195366867746722,10,26,675,100,COMPLETE
229,35.38453226278896,2026-04-29 11:54:23.072268,2026-04-29 11:54:26.654017,0 days 00:00:03.581749,54.86255809261702,0.7723834797307603,0.012059722282276626,10,29,710,110,COMPLETE
230,39.044077011526895,2026-04-29 11:54:26.654017,2026-04-29 11:54:28.718447,0 days 00:00:02.064430,54.804550050519175,0.7757398381325701,0.2836772114147406,10,29,703,109,COMPLETE
231,35.40543270628744,2026-04-29 11:54:28.718447,2026-04-29 11:54:32.205714,0 days 00:00:03.487267,51.952751367035766,0.720174300773109,0.01228189179068915,10,30,727,110,COMPLETE
232,35.411241138355415,2026-04-29 11:54:32.205714,2026-04-29 11:54:35.663424,0 days 00:00:03.457710,50.81002835014532,0.7084487537933993,0.012239468953961585,10,30,720,105,COMPLETE
233,47.28101888592326,2026-04-29 11:54:35.663424,2026-04-29 11:54:40.441920,0 days 00:00:04.778496,5.713550715070969,0.7132236574280767,0.013246638653088446,10,32,685,110,COMPLETE
234,35.41674108205065,2026-04-29 11:54:40.441920,2026-04-29 11:54:44.012430,0 days 00:00:03.570510,48.85420039320677,0.6869859782102791,0.011853683539441528,10,30,727,106,COMPLETE
235,35.44559097446813,2026-04-29 11:54:44.012430,2026-04-29 11:54:47.521865,0 days 00:00:03.509435,50.68831396174664,0.6733958469848513,0.01167858686281188,10,31,732,105,COMPLETE
236,35.43283251563046,2026-04-29 11:54:47.521865,2026-04-29 11:54:51.303214,0 days 00:00:03.781349,51.861102032172745,0.7032112745433391,0.00993824168708505,10,30,717,105,COMPLETE
237,35.530308357584616,2026-04-29 11:54:51.303214,2026-04-29 11:54:54.916232,0 days 00:00:03.613018,44.98209395822206,0.653798021152005,0.011686666587387698,10,28,703,110,COMPLETE
238,35.56282211106303,2026-04-29 11:54:54.931855,2026-04-29 11:54:58.449010,0 days 00:00:03.517155,49.65075743201757,0.6907162616519034,0.014403690051347949,10,24,735,107,COMPLETE
239,37.133694574522316,2026-04-29 11:54:58.449010,2026-04-29 11:54:59.900139,0 days 00:00:01.451129,55.27315515184788,0.7152527482835885,0.016466363341966744,10,26,210,97,COMPLETE
240,35.44964976196142,2026-04-29 11:54:59.900139,2026-04-29 11:55:03.163178,0 days 00:00:03.263039,52.80769403451144,0.6805590966894837,0.012197900942552888,10,32,694,101,COMPLETE
241,35.43914424616694,2026-04-29 11:55:03.163178,2026-04-29 11:55:06.438951,0 days 00:00:03.275773,47.798926246341814,0.7583679707093183,0.013327040287523982,10,29,658,108,COMPLETE
242,52.14710398509938,2026-04-29 11:55:06.438951,2026-04-29 11:55:11.560464,0 days 00:00:05.121513,3.4069857254725244,0.8186394316985967,0.013956989151300496,10,29,722,106,COMPLETE
243,35.49369564881995,2026-04-29 11:55:11.560464,2026-04-29 11:55:15.281181,0 days 00:00:03.720717,47.56098189210214,0.7393299193998649,0.010725800509572034,10,27,677,108,COMPLETE
244,35.404664013309436,2026-04-29 11:55:15.281181,2026-04-29 11:55:18.753033,0 days 00:00:03.471852,48.364627037101215,0.7975271647502128,0.012772457137733772,10,30,707,104,COMPLETE
245,35.45996695504903,2026-04-29 11:55:18.753033,2026-04-29 11:55:22.204030,0 days 00:00:03.450997,55.40583268586451,0.7186016803517705,0.011852367150676914,10,31,710,104,COMPLETE
246,35.3600720946866,2026-04-29 11:55:22.204030,2026-04-29 11:55:25.929758,0 days 00:00:03.725728,51.10366520834935,0.8003822651199484,0.009637751233230279,10,33,742,95,COMPLETE
247,35.348510204011845,2026-04-29 11:55:25.929758,2026-04-29 11:55:29.440831,0 days 00:00:03.511073,53.63629814670911,0.7992935893454796,0.010218093795176493,10,33,700,95,COMPLETE
248,35.39202074251271,2026-04-29 11:55:29.440831,2026-04-29 11:55:33.026979,0 days 00:00:03.586148,51.36562380933169,0.8058885022028476,0.009466406259155713,9,33,745,95,COMPLETE
249,35.41859393021557,2026-04-29 11:55:33.026979,2026-04-29 11:55:36.505651,0 days 00:00:03.478672,51.800154282486645,0.8032929871897251,0.009112107800722498,9,33,739,93,COMPLETE
250,35.36478418790364,2026-04-29 11:55:36.505651,2026-04-29 11:55:40.273430,0 days 00:00:03.767779,55.8744896800935,0.7955015198842008,0.009622350470916155,10,33,753,95,COMPLETE
251,35.333749433308256,2026-04-29 11:55:40.273430,2026-04-29 11:55:44.080840,0 days 00:00:03.807410,55.72779036392599,0.7931129760772446,0.009327176792576837,10,33,749,95,COMPLETE
252,35.411492235026174,2026-04-29 11:55:44.080840,2026-04-29 11:55:48.013098,0 days 00:00:03.932258,56.73543006727938,0.796009640468776,0.00855153500713686,10,32,755,93,COMPLETE
253,35.34414864047914,2026-04-29 11:55:48.013098,2026-04-29 11:55:51.701375,0 days 00:00:03.688277,55.60102441607719,0.782442224159771,0.009783280902803951,10,33,751,95,COMPLETE
254,35.319696289493564,2026-04-29 11:55:51.701375,2026-04-29 11:55:55.368373,0 days 00:00:03.666998,56.16023507441117,0.781430879340665,0.010077928978554569,10,34,759,95,COMPLETE
255,35.35983017503823,2026-04-29 11:55:55.368373,2026-04-29 11:55:58.879964,0 days 00:00:03.511591,56.02384608598693,0.7826447048961158,0.009310059267632606,9,34,767,95,COMPLETE
256,35.35928472481505,2026-04-29 11:55:58.879964,2026-04-29 11:56:02.444830,0 days 00:00:03.564866,56.24540793488103,0.7863834151758528,0.009306653971506587,9,34,771,95,COMPLETE
257,35.4563763260992,2026-04-29 11:56:02.444830,2026-04-29 11:56:06.281924,0 days 00:00:03.837094,56.459424862287996,0.7839961604853725,0.007714003674871209,9,34,775,95,COMPLETE
258,35.38913038642873,2026-04-29 11:56:06.281924,2026-04-29 11:56:09.762817,0 days 00:00:03.480893,56.180163943682956,0.8299381128685768,0.009470012788236719,9,34,762,95,COMPLETE
259,35.38970196948935,2026-04-29 11:56:09.762817,2026-04-29 11:56:13.215305,0 days 00:00:03.452488,56.289041798975745,0.8301056995618318,0.009412971303687154,9,35,764,95,COMPLETE
260,35.378410604609655,2026-04-29 11:56:13.215305,2026-04-29 11:56:16.782650,0 days 00:00:03.567345,57.160108130808744,0.8330025669665508,0.009027498302154982,9,34,769,94,COMPLETE
261,35.366418159030516,2026-04-29 11:56:16.782650,2026-04-29 11:56:20.393898,0 days 00:00:03.611248,56.07451463178207,0.7819553197323944,0.008544302878935518,9,35,767,94,COMPLETE
